0.220633,-1.60873,1.58102e-322;0.259776,-1.57803,1.58102e-322;0.277526,-1.60827,1.58102e-322;0.225384,-1.6149,1.58102e-322;0.226598,-1.62669,1.58102e-322;0.235463,-1.6312,1.58102e-322;0.271047,-2.34958,1.58102e-322;0.264635,-1.59923,1.58102e-322;0.230359,-1.61446,1.58102e-322;-0.0738413,-1.70383,1.58102e-322;0.227937,-1.62698
0.224928,-1.61786,1.58102e-322;0.24263,-1.60554,1.58102e-322;0.123466,-1.6752,1.58102e-322;0.223747,-1.60962,1.58102e-322;0.232626,-1.62877,1.58102e-322;0.242923,-1.63539,1.58102e-322;-0.568591,1.15016,1.58102e-322;0.260304,-1.60368,1.58102e-322;0.222569,-1.61707,1.58102e-322;0.103232,-1.65658,1.58102e-322;0.227937,-1.62698
0.229241,-1.628,1.58102e-322;0.199827,-1.67517,1.58102e-322;0.0311045,-1.71497,1.58102e-322;0.225603,-1.61758,1.58102e-322;0.221765,-1.62487,1.58102e-322;0.209052,-1.61638,1.58102e-322;-0.168772,-0.181602,1.58102e-322;0.204127,-1.6406,1.58102e-322;0.225455,-1.61869,1.58102e-322;0.313616,-1.60271,1.58102e-322;0.227937,-1.62698
0.231602,-1.63495,1.58102e-322;0.210783,-1.65724,1.58102e-322;0.140497,-1.66813,1.58102e-322;0.227561,-1.62583,1.58102e-322;0.222684,-1.62513,1.58102e-322;0.224655,-1.62514,1.58102e-322;0.700302,-3.914,1.58102e-322;0.164847,-1.66667,1.58102e-322;0.229878,-1.62741,1.58102e-322;0.29078,-1.60929,1.58102e-322;0.227937,-1.62698
0.231036,-1.63386,1.58102e-322;0.244997,-1.60473,1.58102e-322;0.33281,-1.58806,1.58102e-322;0.225312,-1.61599,1.58102e-322;0.233102,-1.62914,1.58102e-322;0.244316,-1.63617,1.58102e-322;0.117852,-2.38339,1.58102e-322;0.167425,-1.66586,1.58102e-322;0.230961,-1.63349,1.58102e-322;0.214395,-1.62978,1.58102e-322;0.227937,-1.62698
0.227048,-1.62391,1.58102e-322;0.248305,-1.59593,1.58102e-322;0.149362,-1.66317,1.58102e-322;0.223842,-1.60957,1.58102e-322;0.2376,-1.63089,1.58102e-322;0.243874,-1.63593,1.58102e-322;-0.278049,-0.391433,1.58102e-322;0.227976,-1.62703,1.58102e-322;0.228795,-1.62398,1.58102e-322;0.163126,-1.64392,1.58102e-322;0.227937,-1.62698
0.224233,-1.61707,1.58102e-322;0.222675,-1.63716,1.58102e-322;0.102501,-1.68484,1.58102e-322;0.228728,-1.63123,1.58102e-322;0.225775,-1.62632,1.58102e-322;0.226779,-1.62633,1.58102e-322;-0.187664,-0.382142,1.58102e-322;0.273609,-1.59772,1.58102e-322;0.22669,-1.61846,1.58102e-322;0.255697,-1.61931,1.58102e-322;0.227937,-1.62698
0.228336,-1.62806,1.58102e-322;0.204312,-1.66638,1.58102e-322;0.202028,-1.64487,1.58102e-322;0.226848,-1.62266,1.58102e-322;0.224364,-1.71915,1.58102e-322;0.21582,-1.62018,1.58102e-322;0.357775,-3.31969,1.58102e-322;0.228317,-1.62675,1.58102e-322;0.230268,-1.62993,1.58102e-322;0.235387,-1.62418,1.58102e-322;0.228317,-1.62675
0.230642,-1.63238,1.58102e-322;0.232849,-1.61951,1.58102e-322;0.296655,-1.60124,1.58102e-322;0.22627,-1.61855,1.58102e-322;0.219527,-1.70703,1.58102e-322;0.227883,-1.62686,1.58102e-322;0.0307016,-1.38741,1.58102e-322;0.194167,-1.64864,1.58102e-322;0.231964,-1.63506,1.58102e-322;0.20631,-1.6316,1.58102e-322;0.228317,-1.62675
0.229727,-1.62932,1.58102e-322;0.241156,-1.60698,1.58102e-322;0.185374,-1.65093,1.58102e-322;0.227573,-1.62455,1.58102e-322;0.225285,-1.60148,1.58102e-322;0.236859,-1.631,1.58102e-322;-0.0647745,-0.780013,1.58102e-322;0.200912,-1.64173,1.58102e-322;0.224926,-1.61338,1.58102e-322;0.197492,-1.63403,1.58102e-322;0.227573,-1.62455
0.227484,-1.62368,1.58102e-322;0.22663,-1.62837,1.58102e-322;0.144843,-1.66421,1.58102e-322;0.228555,-1.62908,1.58102e-322;0.218336,-1.75761,1.58102e-322;0.233331,-1.62722,1.58102e-322;0.235384,-2.83752,1.58102e-322;0.230936,-1.62248,1.58102e-322;0.227445,-1.62301,1.58102e-322;0.254071,-1.61795,1.58102e-322;0.227573,-1.62455
0.224941,-1.62018,1.58102e-322;0.214912,-1.64425,1.58102e-322;0.182475,-1.64166,1.58102e-322;0.228385,-1.62829,1.58102e-322;0.222543,-1.67357,1.58102e-322;0.224132,-1.62265,1.58102e-322;0.229514,-2.18443,1.58102e-322;0.25151,-1.60962,1.58102e-322;0.231654,-1.63352,1.58102e-322;0.244561,-1.62068,1.58102e-322;0.227573,-1.62455
0.3108,-1.55574,1.58102e-322;0.211066,-1.59608,1.58102e-322;0.0947556,-1.70331,1.58102e-322;0.129241,-1.66303,1.58102e-322;0.101286,-1.76421,1.58102e-322;0.290558,-1.58069,1.58102e-322;0.144294,-1.68874,1.58102e-322;0.281513,-1.72261,1.58102e-322;0.233208,-1.61427,1.58102e-322;0.14642,-1.805,1.58102e-322;0.233208,-1.61427
0.247789,-1.61333,1.58102e-322;0.222344,-1.5996,1.58102e-322;0.235864,-1.62325,1.58102e-322;0.241844,-1.60176,1.58102e-322;0.260243,-1.52897,1.58102e-322;0.244489,-1.60886,1.58102e-322;0.0667807,-0.800539,1.58102e-322;0.270571,-1.68118,1.58102e-322;0.229645,-1.6044,1.58102e-322;0.11967,-1.80413,1.58102e-322;0.233208,-1.61427
0.188632,-1.65751,1.58102e-322;0.218623,-1.60598,1.58102e-322;0.166159,-1.65662,1.58102e-322;0.139578,-1.66068,1.58102e-322;0.359484,-1.41664,1.58102e-322;0.200607,-1.63449,1.58102e-322;0.159409,-1.15891,1.58102e-322;0.251177,-1.62998,1.58102e-322;0.237096,-1.62505,1.58102e-322;0.217739,-1.65134,1.58102e-322;0.233208,-1.61427
0.294284,-1.56766,1.58102e-322;0.222982,-1.61486,1.58102e-322;0.118944,-1.6784,1.58102e-322;0.0675312,-1.70259,1.58102e-322;0.118269,-1.73525,1.58102e-322;0.205813,-1.63127,1.58102e-322;0.278375,-1.99798,1.58102e-322;0.235413,-1.60767,1.58102e-322;0.233674,-1.61557,1.58102e-322;0.305455,-1.50522,1.58102e-322;0.233674,-1.61557
0.270224,-1.59525,1.58102e-322;0.238687,-1.62238,1.58102e-322;0.121114,-1.67709,1.58102e-322;0.176259,-1.64024,1.58102e-322;0.148233,-1.69784,1.58102e-322;0.238172,-1.61282,1.58102e-322;0.1958,-2.12412,1.58102e-322;0.223123,-1.59267,1.58102e-322;0.231094,-1.60842,1.58102e-322;0.163804,-1.73297,1.58102e-322;0.233674,-1.61557
0.195747,-1.73878,1.58102e-322;0.218195,-1.60753,1.58102e-322;0.231742,-1.62521,1.58102e-322;0.220474,-1.77274,1.58102e-322;0.265723,-1.57825,1.58102e-322;0.202032,-1.60416,1.58102e-322;0.109914,-1.80457,1.58102e-322;0.223074,-1.59705,1.58102e-322;0.234386,-1.61754,1.58102e-322;0.100429,-1.83641,1.58102e-322;0.234386,-1.61754
0.170983,-1.71579,1.58102e-322;0.20903,-1.60152,1.58102e-322;0.287654,-1.59189,1.58102e-322;0.280953,-1.67218,1.58102e-322;0.31905,-1.53229,1.58102e-322;0.249059,-1.60949,1.58102e-322;0.120777,-1.39152,1.58102e-322;0.244488,-1.62055,1.58102e-322;0.236869,-1.62442,1.58102e-322;0.220579,-1.64628,1.58102e-322;0.234386,-1.61754
0.211388,-1.60691,1.58102e-322;0.216864,-1.60949,1.58102e-322;0.1893,-1.63848,1.58102e-322;0.283248,-1.54554,1.58102e-322;0.295946,-1.55223,1.58102e-322;0.183559,-1.60712,1.58102e-322;0.231721,-1.81223,1.58102e-322;0.246161,-1.62599,1.58102e-322;0.236149,-1.62242,1.58102e-322;0.314907,-1.49514,1.58102e-322;0.234386,-1.61754
0.252218,-1.52961,1.58102e-322;0.246806,-1.62877,1.58102e-322;0.136156,-1.66386,1.58102e-322;0.269109,-1.67857,1.58102e-322;0.230063,-1.61515,1.58102e-322;0.155778,-1.60723,1.58102e-322;0.206218,-1.82992,1.58102e-322;0.237848,-1.62272,1.58102e-322;0.23337,-1.61472,1.58102e-322;0.159411,-1.73739,1.58102e-322;0.234386,-1.61754
0.259456,-1.53709,1.58102e-322;0.225122,-1.61597,1.58102e-322;0.252113,-1.6088,1.58102e-322;0.232345,-1.73299,1.58102e-322;0.184999,-1.66514,1.58102e-322;0.269153,-1.60942,1.58102e-322;0.125194,-1.45547,1.58102e-322;0.228044,-1.60663,1.58102e-322;0.234291,-1.61728,1.58102e-322;0.217964,-1.65297,1.58102e-322;0.234386,-1.61754
0.220802,-1.56104,-7.62579;0.214949,-1.74256,-7.62579;0.397603,-1.65892,-7.62579;0.3294,-1.75564,-7.62579;0.28016,-1.74822,-7.62579;0.205596,-1.5308,-7.62579;0.276411,-1.52159,-7.62579;0.219111,-1.63673,-7.62579;0.350066,-1.56842,-7.62579;-0.0127339,-1.74804,-7.62579;0.219111,-1.63673
0.215847,-1.6365,-7.62579;0.206966,-1.65668,-7.62579;0.361132,-1.62812,-7.62579;0.266937,-1.70692,-7.62579;0.323027,-1.67187,-7.62579;0.195232,-1.60459,-7.62579;0.216713,-1.57422,-7.62579;0.217668,-1.63313,-7.62579;0.288207,-1.60047,-7.62579;0.163074,-1.60097,-7.62579;0.217668,-1.63313
0.212687,-1.69233,-7.62579;0.204953,-1.58312,-7.62579;0.277719,-1.65805,-7.62579;0.17263,-1.59948,-7.62579;0.303502,-1.59524,-7.62579;0.199241,-1.67527,-7.62579;0.1721,-1.6385,-7.62579;0.21658,-1.63041,-7.62579;0.201736,-1.64139,-7.62579;0.252336,-1.60084,-7.62579;0.217668,-1.63313
0.219406,-1.59789,-7.62579;0.21965,-1.71959,-7.62579;0.188326,-1.66962,-7.62579;0.324642,-1.75207,-7.62579;0.215124,-1.59776,-7.62579;0.218493,-1.67373,-7.62579;0.161851,-1.66785,-7.62579;0.217155,-1.63185,-7.62579;0.149405,-1.66557,-7.62579;-0.253251,-1.93071,-7.62579;0.217668,-1.63313
0.218024,-1.60393,-7.62579;0.209394,-1.66919,-7.62579;0.127479,-1.67019,-7.62579;0.249927,-1.68675,-7.62579;0.149373,-1.61197,-7.62579;0.214272,-1.59509,-7.62579;0.259296,-1.51413,-7.62579;0.218765,-1.63586,-7.62579;0.273963,-1.60733,-7.62579;-0.244099,-1.9012,-7.62579;0.217668,-1.63313
0.341359,-1.78568,1.58102e-322;0.262056,-1.56117,1.58102e-322;-0.0235729,-1.66087,1.58102e-322;-0.0367664,-1.76389,1.58102e-322;0.224029,-1.76758,1.58102e-322;0.240706,-1.70484,1.58102e-322;0.420901,-1.65541,1.58102e-322;0.224786,-1.77438,1.58102e-322;0.319102,-1.53826,1.58102e-322;0.180379,-1.55013,1.58102e-322;0.262056,-1.56117
0.334914,-1.79697,1.58102e-322;0.254757,-1.5204,1.58102e-322;0.238003,-1.56683,1.58102e-322;0.0477108,-1.59667,1.58102e-322;0.248005,-1.54482,1.58102e-322;0.239588,-1.67419,1.58102e-322;0.294246,-1.6697,1.58102e-322;0.239384,-1.67693,1.58102e-322;0.273963,-1.56765,1.58102e-322;0.574854,-1.38912,1.58102e-322;0.239588,-1.67419
0.238965,-1.68213,1.58102e-322;0.249389,-1.57841,1.58102e-322;0.445667,-1.50654,1.58102e-322;0.0985795,-1.59462,1.58102e-322;0.267089,-1.40128,1.58102e-322;0.244487,-1.59497,1.58102e-322;0.166294,-1.61442,1.58102e-322;0.254901,-1.55904,1.58102e-322;0.236915,-1.59113,1.58102e-322;-0.318923,-1.81603,1.58102e-322;0.249389,-1.57841
0.171278,-1.54918,1.58102e-322;0.245342,-1.62215,1.58102e-322;0.30256,-1.55049,1.58102e-322;0.129952,-1.64272,1.58102e-322;0.231574,-1.70952,1.58102e-322;0.24279,-1.62631,1.58102e-322;0.335496,-1.63703,1.58102e-322;0.244917,-1.61107,1.58102e-322;0.246973,-1.57948,1.58102e-322;-0.252724,-1.80752,1.58102e-322;0.246973,-1.57948
0.254632,-1.61282,1.58102e-322;0.245974,-1.59589,1.58102e-322;0.111368,-1.60951,1.58102e-322;-0.130994,-1.8868,1.58102e-322;0.244888,-1.56293,1.58102e-322;0.245612,-1.60412,1.58102e-322;0.370465,-1.6648,1.58102e-322;0.238943,-1.62619,1.58102e-322;0.254557,-1.5707,1.58102e-322;0.537276,-1.38602,1.58102e-322;0.246973,-1.57948
0.29381,-1.69106,1.58102e-322;0.253849,-1.53203,1.58102e-322;0.0176941,-1.63799,1.58102e-322;-0.289268,-2.03298,1.58102e-322;0.25533,-1.45561,1.58102e-322;0.238166,-1.69107,1.58102e-322;0.181034,-1.65709,1.58102e-322;0.214473,-1.75151,1.58102e-322;0.19138,-1.64492,1.58102e-322;0.743156,-1.26764,1.58102e-322;0.19138,-1.64492
0.260875,-1.72545,1.58102e-322;0.214398,-1.56868,1.58102e-322;0.579633,-1.52637,1.58102e-322;0.00617628,-1.71792,1.58102e-322;0.185557,-1.69987,1.58102e-322;0.206611,-1.69861,1.58102e-322;0.0486619,-1.63898,1.58102e-322;0.22201,-1.76421,1.58102e-322;0.143745,-1.70089,1.58102e-322;0.65549,-1.32333,1.58102e-322;0.19138,-1.64492
0.198574,-1.69462,1.58102e-322;0.243206,-1.653,1.58102e-322;0.453836,-1.51498,1.58102e-322;0.411441,-1.43039,1.58102e-322;0.249472,-1.70509,1.58102e-322;0.285296,-1.61094,1.58102e-322;-0.0259768,-1.6282,1.58102e-322;0.248457,-1.66654,1.58102e-322;0.248351,-1.60638,1.58102e-322;-0.343897,-1.85209,1.58102e-322;0.243206,-1.653
0.219804,-1.64117,1.58102e-322;0.264927,-1.71658,1.58102e-322;0.0925371,-1.65619,1.58102e-322;0.563073,-1.33571,1.58102e-322;0.285351,-1.41984,1.58102e-322;0.277741,-1.6187,1.58102e-322;0.513838,-1.69256,1.58102e-322;0.263903,-1.58131,1.58102e-322;0.310569,-1.57763,1.58102e-322;-0.757846,-2.1124,1.58102e-322;0.243206,-1.653
0.24385,-1.61491,1.58102e-322;0.239739,-1.64285,1.58102e-322;0.0882113,-1.65065,1.58102e-322;-0.135627,-1.88053,1.58102e-322;0.22862,-1.5826,1.58102e-322;0.23713,-1.67291,1.58102e-322;0.133931,-1.64558,1.58102e-322;0.259444,-1.60073,1.58102e-322;0.110912,-1.69873,1.58102e-322;0.101944,-1.61375,1.58102e-322;0.243206,-1.653
0.260885,-1.6173,-6.62682;0.225425,-1.60096,-6.62682;0.313021,-1.5558,-6.62682;0.104033,-1.72884,-6.62682;0.195113,-1.75007,-6.62682;0.207805,-1.70954,-6.62682;-0.00223427,-1.63652,-6.62682;0.241409,-1.68801,-6.62682;-0.0194551,-1.78295,-6.62682;0.956791,-1.2417,-6.62682;0.243206,-1.653
0.252155,-1.67563,-6.62682;0.226243,-1.60335,-6.62682;0.293472,-1.60827,-6.62682;-0.0460923,-1.89616,-6.62682;0.251775,-1.60011,-6.62682;0.250169,-1.64852,-6.62682;0.0955329,-1.65017,-6.62682;0.246287,-1.68357,-6.62682;0.175144,-1.67239,-6.62682;-0.61592,-1.95024,-6.62682;0.250169,-1.64852
0.243726,-1.69441,-6.62682;0.25618,-1.6635,-6.62682;0.17623,-1.57744,-6.62682;0.283835,-1.5662,-6.62682;0.277031,-1.5074,-6.62682;0.282111,-1.60251,-6.62682;0.341185,-1.67436,-6.62682;0.256498,-1.62619,-6.62682;0.413524,-1.53021,-6.62682;-0.568713,-1.98084,-6.62682;0.250169,-1.64852
0.257321,-1.63722,-6.62682;0.268154,-1.69697,-6.62682;0.222937,-1.54624,-6.62682;0.532018,-1.31883,-6.62682;0.217375,-1.63865,-6.62682;0.244217,-1.65709,-6.62682;0.439633,-1.67443,-6.62682;0.244437,-1.67608,-6.62682;0.201596,-1.63378,-6.62682;-0.253477,-1.85261,-6.62682;0.201596,-1.63378
0.205233,-1.59807,-6.62682;0.248454,-1.69148,-6.62682;0.270224,-1.59788,-6.62682;0.0420087,-1.79946,-6.62682;0.175653,-1.69766,-6.62682;0.187872,-1.67789,-6.62682;-0.0155715,-1.62063,-6.62682;0.234798,-1.71311,-6.62682;0.0418013,-1.71187,-6.62682;0.35062,-1.55193,-6.62682;0.201596,-1.63378
0.281394,-1.77298,-6.55199;0.124013,-1.68261,-6.55199;0.106639,-1.79429,-6.55199;0.348073,-1.68708,-6.55199;0.186383,-1.78087,-6.55199;0.175752,-1.52175,-6.55199;0.204007,-1.61179,-6.55199;0.229467,-1.6271,-6.55199;0.289275,-1.80006,-6.55199;0.199436,-1.61942,-6.55199;0.229467,-1.6271
0.222944,-1.67812,-6.55199;0.164104,-1.60942,-6.55199;0.117354,-1.76798,-6.55199;0.364441,-1.46268,-6.55199;0.206919,-1.71004,-6.55199;0.183147,-1.60324,-6.55199;0.324365,-1.65592,-6.55199;0.208077,-1.58577,-6.55199;0.303207,-1.68123,-6.55199;0.44185,-1.51219,-6.55199;0.229467,-1.6271
0.179182,-1.60418,-6.55199;0.163647,-1.61029,-6.55199;0.164704,-1.6988,-6.55199;0.345814,-1.44494,-6.55199;0.241804,-1.58527,-6.55199;0.221026,-1.68132,-6.55199;0.261663,-1.63812,-6.55199;0.239163,-1.64583,-6.55199;0.280683,-1.56738,-6.55199;-0.103454,-1.77553,-6.55199;0.229467,-1.6271
0.186632,-1.56686,-6.55199;0.100305,-1.73839,-6.55199;0.226539,-1.6177,-6.55199;0.247777,-1.90278,-6.55199;0.262316,-1.51082,-6.55199;0.211161,-1.65524,-6.55199;0.080813,-1.56688,-6.55199;0.253638,-1.67379,-6.55199;0.23698,-1.51269,-6.55199;-0.0476371,-1.73442,-6.55199;0.229467,-1.6271
0.235782,-1.62559,-6.55199;0.151446,-1.72738,-6.55199;0.180226,-1.67891,-6.55199;0.345213,-1.64918,-6.55199;0.22501,-1.64331,-6.55199;0.205903,-1.63223,-6.55199;0.16793,-1.59727,-6.55199;0.221616,-1.61193,-6.55199;0.254949,-1.60874,-6.55199;0.775479,-1.3659,-6.55199;0.229467,-1.6271
0.179589,-1.60943,-6.76167;0.136844,-1.54614,-6.76167;0.228017,-1.62446,-6.76167;0.215541,-1.61536,-6.76167;0.170067,-1.7307,-6.76167;0.240752,-1.75898,-6.76167;-0.0316747,-1.81767,-6.76167;0.225346,-1.62013,-6.76167;0.050521,-1.69736,-6.76167;0.0899784,-1.67037,-6.76167;0.228017,-1.62446
0.132309,-1.61527,-6.76167;0.256117,-1.5591,-6.76167;0.208816,-1.65176,-6.76167;0.192419,-1.46179,-6.76167;0.228873,-1.61594,-6.76167;0.237634,-1.66053,-6.76167;0.199267,-1.7713,-6.76167;0.221834,-1.61261,-6.76167;0.231304,-1.66541,-6.76167;-0.614441,-2.00436,-6.76167;0.228017,-1.62446
0.262427,-1.62444,-6.76167;0.328211,-1.61036,-6.76167;0.236609,-1.61225,-6.76167;0.225752,-1.62074,-6.76167;0.158172,-1.75633,-6.76167;0.226001,-1.55148,-6.76167;0.386263,-1.67062,-6.76167;0.230987,-1.63112,-6.76167;0.364693,-1.60493,-6.76167;-0.245466,-1.83236,-6.76167;0.228017,-1.62446
0.185251,-1.60078,-6.76167;0.313133,-1.60839,-6.76167;0.242197,-1.6043,-6.76167;0.251314,-1.74129,-6.76167;0.160574,-1.75088,-6.76167;0.218813,-1.5252,-6.76167;0.34985,-1.54296,-6.76167;0.235502,-1.6403,-6.76167;0.189881,-1.64298,-6.76167;0.490676,-1.49864,-6.76167;0.228017,-1.62446
0.122862,-1.59084,-6.76167;0.224554,-1.58825,-6.76167;0.224457,-1.62953,-6.76167;0.207379,-1.52995,-6.76167;0.19115,-1.68961,-6.76167;0.241113,-1.71616,-6.76167;0.176153,-1.54454,-6.76167;0.229467,-1.62813,-6.76167;0.124502,-1.67234,-6.76167;0.220163,-1.60618,-6.76167;0.228017,-1.62446
0.341421,-1.80027,-6.78831;0.340117,-1.6902,-6.78831;0.121093,-1.78848,-6.78831;0.262037,-1.53923,-6.78831;0.225009,-1.62229,-6.78831;0.113944,-1.68695,-6.78831;0.354661,-1.52458,-6.78831;0.376545,-1.80828,-6.78831;0.156625,-1.70916,-6.78831;0.269502,-1.53111,-6.78831;0.225009,-1.62229
0.405472,-1.80567,-6.78831;0.170316,-1.62867,-6.78831;0.117286,-1.79321,-6.78831;0.227437,-1.51962,-6.78831;0.253099,-1.56854,-6.78831;0.155994,-1.68386,-6.78831;0.225064,-1.64602,-6.78831;0.234797,-1.62865,-6.78831;0.261435,-1.63522,-6.78831;-0.0340249,-1.73413,-6.78831;0.225009,-1.62229
0.303793,-1.78377,-6.78831;0.182439,-1.61037,-6.78831;0.234502,-1.60802,-6.78831;0.209517,-1.51815,-6.78831;0.215496,-1.64049,-6.78831;0.226254,-1.64714,-6.78831;0.127297,-1.71594,-6.78831;0.326084,-1.74874,-6.78831;0.109072,-1.7246,-6.78831;0.391588,-1.45384,-6.78831;0.225009,-1.62229
0.186736,-1.68446,-6.78831;0.196833,-1.59805,-6.78831;0.281934,-1.53293,-6.78831;0.219745,-1.55891,-6.78831;0.200989,-1.66825,-6.78831;0.278424,-1.60338,-6.78831;0.289577,-1.58124,-6.78831;0.286527,-1.70369,-6.78831;0.156456,-1.66793,-6.78831;0.420074,-1.48535,-6.78831;0.225009,-1.62229
0.101043,-1.60542,-6.78831;0.207807,-1.58886,-6.78831;0.277678,-1.53914,-6.78831;0.232257,-1.64744,-6.78831;0.248718,-1.57692,-6.78831;0.261295,-1.5951,-6.78831;0.370415,-1.51035,-6.78831;0.207653,-1.60482,-6.78831;0.237847,-1.59479,-6.78831;0.0596195,-1.66662,-6.78831;0.225009,-1.62229
0.4389,-1.68214,-6.78973;0.348272,-1.75745,-6.78973;0.0520468,-1.71302,-6.78973;0.254748,-1.57217,-6.78973;0.321448,-1.56397,-6.78973;0.374975,-1.73539,-6.78973;0.113342,-1.67943,-6.78973;0.23538,-1.7694,-6.78973;0.205392,-1.74768,-6.78973;0.327933,-1.52834,-6.78973;0.254748,-1.57217
0.285497,-1.57271,-6.78973;0.256847,-1.57274,-6.78973;0.244329,-1.60428,-6.78973;0.260339,-1.61029,-6.78973;0.30653,-1.57561,-6.78973;0.195436,-1.56369,-6.78973;0.0190983,-1.77889,-6.78973;0.216572,-1.48135,-6.78973;0.251376,-1.60412,-6.78973;0.408042,-1.45886,-6.78973;0.256847,-1.57274
0.146821,-1.49022,-6.78973;0.187913,-1.43346,-6.78973;0.2576,-1.58932,-6.78973;0.251565,-1.54369,-6.78973;0.259849,-1.58234,-6.78973;0.0678235,-1.43647,-6.78973;0.149545,-1.64554,-6.78973;0.255702,-1.42862,-6.78973;0.237089,-1.65275,-6.78973;0.175189,-1.69841,-6.78973;0.237089,-1.65275
0.159063,-1.59761,-6.78973;0.29433,-1.78499,-6.78973;0.176532,-1.66055,-6.78973;0.236959,-1.6411,-6.78973;0.218235,-1.60727,-6.78973;0.0132587,-1.39056,-6.78973;0.317474,-1.56436,-6.78973;0.251258,-1.86294,-6.78973;0.226316,-1.68942,-6.78973;0.000541957,-1.87835,-6.78973;0.237089,-1.65275
0.305345,-1.69508,-6.78973;0.312764,-1.82197,-6.78973;0.147326,-1.71015,-6.78973;0.260162,-1.58219,-6.78973;0.228227,-1.6634,-6.78973;0.276125,-1.65796,-6.78973;0.36969,-1.58497,-6.78973;0.235073,-2.03377,-6.78973;0.236428,-1.655,-6.78973;0.20503,-1.6786,-6.78973;0.237089,-1.65275
0.36945,-1.71594,0;0.183033,-1.27729,0;0.160628,-1.68947,0;0.256512,-1.60244,0;0.245973,-1.69346,0;0.470894,-1.85912,0;0.320347,-1.64387,0;0.224162,-1.67402,0;0.244529,-1.62743,0;0.382986,-1.50882,0;0.237089,-1.65275
0.307396,-1.66206,0;0.237169,-1.49623,0;0.259942,-1.60464,0;0.25187,-1.60608,0;0.250726,-1.69764,0;0.347961,-1.77042,0;0.269198,-1.55689,0;0.230875,-1.37819,0;0.239195,-1.64559,0;0.215725,-1.66795,0;0.239195,-1.64559
0.196585,-1.57415,0;0.302734,-1.91249,0;0.265307,-1.61218,0;0.250987,-1.60164,0;0.213653,-1.60897,0;0.0794514,-1.48006,0;0.214516,-1.50641,0;0.221134,-1.54659,0;0.217263,-1.6336,0;0.0886159,-1.75965,0;0.213653,-1.60897
0.131262,-1.54506,0;0.211737,-1.56638,0;0.124458,-1.66459,0;0.259769,-1.5607,0;0.185699,-1.54212,0;0.0243716,-1.39457,0;0.222736,-1.51585,0;0.213132,-1.6876,0;0.210322,-1.60356,0;0.0857165,-1.71905,0;0.213653,-1.60897
0.105695,-1.53417,0;0.154301,-1.33925,0;0.135002,-1.66774,0;0.248331,-1.57769,0;0.207168,-1.59347,0;0.517513,-1.90102,0;0.325205,-1.63889,0;0.220186,-1.75359,0;0.232944,-1.62207,0;0.374275,-1.52016,0;0.213653,-1.60897
0.377001,-1.789,-6.80386;0.195205,-1.58199,-6.80386;0.149644,-1.78751,-6.80386;0.186048,-1.56756,-6.80386;0.239772,-1.57063,-6.80386;0.351533,-1.67471,-6.80386;0.240804,-1.55213,-6.80386;0.241671,-1.54491,-6.80386;0.416378,-1.78818,-6.80386;0.346637,-1.52259,-6.80386;0.239772,-1.57063
0.301223,-1.62105,-6.80386;0.346685,-1.94779,-6.80386;0.329459,-1.51446,-6.80386;0.215765,-1.60354,-6.80386;0.252854,-1.60191,-6.80386;0.362903,-1.70236,-6.80386;0.193248,-1.58099,-6.80386;0.247461,-1.40363,-6.80386;0.368597,-1.73621,-6.80386;0.260732,-1.5534,-6.80386;0.239772,-1.57063
0.260876,-1.58628,-6.80386;0.3481,-1.82862,-6.80386;0.0524383,-1.9023,-6.80386;0.257889,-1.61625,-6.80386;0.24805,-1.56867,-6.80386;0.346455,-1.68122,-6.80386;0.226539,-1.60816,-6.80386;0.249222,-1.36662,-6.80386;0.336214,-1.69472,-6.80386;0.195962,-1.57702,-6.80386;0.260876,-1.58628
0.230455,-1.56007,-6.80386;0.0856159,-1.19336,-6.80386;0.0742702,-1.90206,-6.80386;0.188187,-1.52149,-6.80386;0.235243,-1.55761,-6.80386;0.272827,-1.59736,-6.80386;0.235138,-1.59744,-6.80386;0.249011,-1.50249,-6.80386;0.279247,-1.61659,-6.80386;0.217897,-1.60494,-6.80386;0.260876,-1.58628
0.257984,-1.58379,-6.80386;0.22258,-1.686,-6.80386;0.386124,-1.41879,-6.80386;0.172976,-1.53829,-6.80386;0.228217,-1.55565,-6.80386;0.345041,-1.68146,-6.80386;0.225733,-1.56553,-6.80386;0.251907,-1.66568,-6.80386;0.301987,-1.64671,-6.80386;0.226808,-1.60675,-6.80386;0.260876,-1.58628
0.281907,-1.6044,-6.74354;-0.0384558,-1.76558,-6.74354;0.400616,-1.3913,-6.74354;0.300245,-1.53073,-6.74354;0.248261,-1.57987,-6.74354;0.367177,-1.70833,-6.74354;0.0486146,-1.76871,-6.74354;0.262906,-1.71069,-6.74354;0.274008,-1.60309,-6.74354;0.319936,-1.53608,-6.74354;0.260876,-1.58628
0.293681,-1.61455,-6.74354;0.0515438,-1.86714,-6.74354;0.12053,-1.80994,-6.74354;0.31619,-1.59296,-6.74354;0.267667,-1.60031,-6.74354;0.304497,-1.63547,-6.74354;0.0480009,-1.75523,-6.74354;0.250704,-1.52585,-6.74354;0.288388,-1.62619,-6.74354;0.319628,-1.50295,-6.74354;0.260876,-1.58628
